-2.2171;6.1268;-0.364;1.038;0.19555;6.5;5.57;1;21.27;1;153.24;0.42;-52.917;-42.661;-14.778;69.559;114622;HIP114622 HD219134 Gli
0.5709;4.7966;4.4709;1.542;0.00298;11.04;10.13;1;21.46;1;151.93;0.73;6.726;-12.325;-27.334;30.73;80459;HIP80459 Gli
-2.2985;-1.6959;5.9768;1.609;0.00331;10.92;10.03;1;21.6;1;150.96;1.05;-20.925;-19.878;24.695;37.985;53767;HIP53767 Gli
2.9543;1.2593;5.8798;0.82;0.53225;5.41;4.54;1;21.84;1;149.26;0.51;6.327;2.805;1.596;7.103;72659;HIP72659 HD131156 Gli Xi Boo
2.1564;5.7866;-2.7092;1.677;0.0026;11.19;10.33;1;21.98;1;148.29;1.25;-34.245;-8.103;-11.219;36.935;106106;HIP106106 Gli
2.5778;0.6333;-6.216;-0.63;0.00043;13.13;12.28;1;22.03;1;147.95;9.3;0;0;0;0;114176;HIP114176 Gli
0.277;5.4032;-4.2561;1.542;0.01241;9.49;8.68;1;22.44;1;145.27;0.84;32.525;-11.193;23.258;41.522;113296;HIP113296 HD216899 Gli
6.8984;-0.9891;0.1734;1.086;0.16315;6.69;5.91;1;22.73;1;143.45;11.93;7.509;20.28;-32.51;39.045;84709;HIP84709 HD156384 Gli
-1.0473;6.8333;1.3553;1.542;0.01465;9.31;8.55;1;22.97;1;141.95;0.54;20.979;-4.607;-17.858;27.933;103096;HIP103096 HD199305 Gli
-4.6584;1.3887;-5.3232;1.038;0.19486;6.5;5.79;1;23.5;1;138.72;0.75;-51.473;-15.327;50.742;73.886;12114;HIP12114 HD16160 Gli
-2.1295;-4.4594;5.2791;1.542;0.0056;10.35;9.65;1;23.57;1;138.29;1.54;-16.735;-35.287;0.856;39.063;51317;HIP51317 Gli
2.1104;5.4539;4.2934;1.609;0.0008;12.47;11.77;1;23.65;1;137.84;6.49;0;0;0;0;83945;HIP83945 Gli
-2.0905;3.4099;-6.2977;0.991;0.21854;6.38;5.74;1;24.32;1;134.04;0.64;-14.169;-28.038;-32.035;44.868;3765;HIP3765 HD4628 Gli
-4.2445;3.7058;-4.9008;0.946;0.34704;5.87;5.24;1;24.34;1;133.91;0.68;26.188;-15.808;-3.324;30.769;7981;HIP7981 HD10476 Gli 107Psc
3.2767;-4.7183;-4.7829;0.603;3.23011;3.45;2.82;1;24.37;1;133.78;0.38;-64.526;-46.637;-16.543;81.316;2021;HIP2021 HD2151 Gli Bet Hyi
-4.3302;6.1013;-1.034;0.706;0.37864;5.78;5.17;1;24.62;1;132.4;0.45;-53.832;-146.483;-35.733;160.1;5336;HIP5336 HD6582 Gli Mu Cas
-5.7663;2.9783;-3.8612;1.643;0.00267;11.16;10.55;1;24.62;1;132.42;1.87;-47.441;-12.834;-15.081;51.408;12781;HIP12781 Gli
2.2226;-1.1214;7.2089;1.478;0.01083;9.64;9.05;1;24.86;1;131.12;0.98;61.657;-5.143;24.623;66.591;65859;HIP65859 Gli
3.148;0.899;-6.8998;1.086;0.11584;7.07;6.48;1;24.9;1;130.94;0.7;-4.138;-4.773;-17.057;18.189;113283;HIP113283 HD216803 Gli
3.7129;-6.207;2.5274;1.677;0.00058;12.82;12.24;1;24.98;1;130.52;2.97;0;0;0;0;61874;HIP61874 Gli
3.0538;1.1411;-6.9621;0.095;15.61633;1.74;1.17;1;25.06;1;130.08;0.71;-4.906;-4.821;-15.672;17.115;113368;HIP113368 HD216956 Gli Alp PsA Fomalhaut
6.5882;3.0387;2.6372;1.242;0.04459;8.1;7.54;1;25.17;1;129.54;0.73;20.219;-32.963;5.995;39.132;85295;HIP85295 HD157881 Gli
2.8086;6.763;2.5555;0.021;45.42471;0.58;0.03;1;25.29;1;128.93;0.43;-17.157;-10.722;-9.782;22.473;91262;HIP91262 HD172167 Gli Alp Lyr Vega
6.9875;3.24;1.2027;1.542;0.00843;9.91;9.37;1;25.41;1;128.28;1.12;39.778;21.204;-16.334;47.945;88574;HIP88574 HD165222 Gli
-2.4553;-5.3863;5.0993;1.609;0.00937;9.8;9.26;1;25.47;1;127.99;1.2;-6.479;-16.4;3.948;18.07;49986;HIP49986 Gli
-1.3262;7.5719;2.0683;1.609;0.00299;11.04;10.54;1;25.95;1;125.62;0.88;-20.345;9.916;-5.179;23.218;101180;HIP101180 Gli
4.4807;4.2126;-5.1344;1.677;0.00082;12.44;11.96;1;26.12;1;124.82;23.11;-64.811;-34.176;5.921;73.509;106255;HIP106255 Gli
-7.2371;-1.466;-3.1443;0.423;2.64828;3.67;3.19;1;26.16;1;124.6;0.76;-26.07;-15.135;4.394;30.464;22449;HIP22449 HD30652 Gli Pi3 Ori
-2.0685;-7.368;-2.4134;1.677;0.00237;11.29;10.81;1;26.16;1;124.62;2.12;0;0;0;0;33499;HIP33499 Gli
1.4769;5.589;5.5913;1.609;0.00392;10.74;10.27;1;26.22;1;124.34;0.93;24.901;7.041;-45.787;52.594;80346;HIP80346 Gli
-1.6547;6.9151;3.79;0.451;1.91596;4.02;3.55;1;26.27;1;124.11;0.39;3.119;42.977;-2.009;43.136;89937;HIP89937 HD170153 Gli Chi Dra
5.4852;4.9801;3.3449;1.478;0.00728;10.07;9.62;1;26.5;1;123.02;1.32;-43.453;18.474;-33.073;57.648;86287;HIP86287 Gli
2.6494;-4.5643;-6.1965;-0.63;0.00618;10.25;9.8;1;26.53;1;122.86;6.13;-13.19;-8.668;-5.108;16.589;5496;HIP5496 Gli
-4.4787;6.6877;1.25;1.643;0.00525;10.43;9.98;1;26.55;1;122.77;1;-63.456;-30.17;-10.377;71.026;4856;HIP4856 Gli
2.8033;2.1231;-7.3449;1.137;0.03627;8.33;7.88;1;26.55;1;122.8;0.77;35.158;15.762;1.834;38.573;113576;HIP113576 HD217357 Gli
1.38;-3.8765;-7.0311;0.902;0.25583;6.21;5.76;1;26.56;1;122.75;1.15;-4.996;-17.49;-17.388;25.164;7751;HIP7751 HD10360 Gli
-7.0987;0.1576;4.0237;1.677;0.0008;12.46;12.02;1;26.61;1;122.53;9.4;0;0;0;0;38956;HIP38956 Gli
7.135;-1.3692;3.8155;1.748;0.00097;12.26;11.83;1;26.75;1;121.86;36.07;0;0;0;0;76901;HIP76901 Gli
1.2296;-2.1248;7.836;1.677;0.00145;11.82;11.39;1;26.77;1;121.78;2.38;-23.418;-38.276;15.335;47.42;62452;HIP62452 Gli
7.8181;-0.0091;-2.5179;0.144;0.00123;12;11.57;1;26.78;1;121.75;56.05;-36.269;0.393;13.361;38.653;93449;HIP93449 Gli
-4.0508;-4.6053;-5.5699;-0.63;0.00144;11.83;11.42;1;27.01;1;120.7;46.79;0;0;0;0;20968;HIP20968 Gli
2.1432;-7.1177;-3.8372;-0.63;0.00148;11.8;11.41;1;27.27;1;119.54;11.23;0;0;0;0;31292;HIP31292 Gli
-1.5298;1.4707;8.0976;0.54;1.09536;4.63;4.24;1;27.29;1;119.46;0.69;-30.051;-5.252;-2.913;30.645;61317;HIP61317 HD109358 Gli Bet CVn Chara
4.6167;6.0038;3.6329;0.706;2.34715;3.8;3.42;1;27.38;1;119.05;0.52;22.013;-18.228;2.723;28.71;86974;HIP86974 HD161797 Gli Mu Her
7.9723;-2.5486;1.315;1.677;0.00333;10.92;10.56;1;27.62;1;118.03;1.93;0;0;0;0;80018;HIP80018 Gli
-5.3315;-4.7539;-4.6428;1.416;0.02672;8.66;8.31;1;27.77;1;117.38;1.54;10.154;5.107;-1.485;11.462;23452;HIP23452 HD32450 Gli
4.086;-4.5598;5.9322;0.706;0.71681;5.09;4.74;1;27.79;1;117.3;0.61;-13.224;-56.412;5.647;58.215;64924;HIP64924 HD115617 Gli 61Vir
-2.2428;0.1213;8.2527;1.478;0.00708;10.1;9.76;1;27.88;1;116.92;1.18;-12.146;3.615;-9.449;15.808;57802;HIP57802 Gli
3.2865;-4.1574;-6.7637;0.509;1.16478;4.56;4.23;1;28.01;1;116.38;0.55;-79.613;-8.385;15.101;81.465;1599;HIP1599 HD1581 Gli Zet Tuc
4.4452;-4.9381;-5.4906;-0.63;0.00392;10.74;10.42;1;28.1;1;116.02;1.15;0;0;0;0;113229;HIP113229 Gli
5.1246;6.8802;0.9129;1.542;0.00284;11.09;10.77;1;28.13;1;115.91;2.13;39.481;20.054;16.89;47.394;93873;HIP93873 Gli
3.5088;2.7235;-7.4135;1.416;0.01378;9.38;9.06;1;28.17;1;115.71;1.3;-17.625;-8.32;-4.234;19.945;111802;HIP111802 HD214479 Gli
-8.5593;-1.2728;-0.4129;0.54;1.02179;4.7;4.39;1;28.24;1;115.43;0.94;11.074;2.164;-7.108;13.336;27913;HIP27913 HD39587 Gli Chi1 Ori
-8.1825;-2.0978;-2.0515;1.748;0.0006;12.78;12.48;1;28.34;1;115.04;4.54;0;0;0;0;25578;HIP25578 Gli
-6.8847;-5.3091;-0.3285;1.038;0.13711;6.88;6.58;1;28.36;1;114.94;0.75;2.299;14.854;-20.096;25.095;32984;HIP32984 HD50281 Gli
-3.1986;-2.9885;-7.5371;-0.63;0.00121;12.02;11.72;1;28.41;1;114.73;29.62;0;0;0;0;14559;HIP14559 Gli
2.2445;-7.4514;-4.0179;-0.63;0.00431;10.64;10.35;1;28.55;1;114.18;2.79;0;0;0;0;31293;HIP31293 Gli
3.4553;5.1012;-6.2471;1.609;0.0041;10.69;10.41;1;28.6;1;113.97;1.84;-44.301;-17.239;-17.324;50.595;109388;HIP109388 Gli
8.3352;-2.6606;-0.8064;1.416;0.38872;5.75;5.47;1;28.64;1;113.81;1.19;24.065;20.156;-36.973;48.502;84720;HIP84720 HD156274 Gli
